Code_bom,ID_Produs,ID_Componenta,Cantitate_Produsa,Cantitate_Necesara
SPC2-070R-T1/12_1,SPC2-070R-T1/12,EVI_00058,1,1
SPC2-070R-T1/12_1,SPC2-070R-T1/12,EVI_00239,1,1
SPC2-070R-T1/12_1,SPC2-070R-T1/12,EVI_00288,1,1
SPC2-070R-T1/12_1,SPC2-070R-T1/12,EVI_00426,1,1
SPC2-070R-T1/12_1,SPC2-070R-T1/12,EVI_00064,1,1
SPC2-070R-T1/12_1,SPC2-070R-T1/12,E_00188,1,0.15
SPC2-070R-T1/12_1,SPC2-070R-T1/12,E_00525,1,1
SPC2-070R-T1/12_1,SPC2-070R-T1/12,E_00538,1,1
SPC2-070R-T1/12_1,SPC2-070R-T1/12,E_00539,1,1
SPC2-070R-T1/12_1,SPC2-070R-T1/12,E_00540,1,1
SPC2-070R-T1/12_1,SPC2-070R-T1/12,E_00541,1,1
SPC2-070R-T1/12_1,SPC2-070R-T1/12,E_00542,1,1
SPC2-070R-T1/12_1,SPC2-070R-T1/12,E_00543,1,2
SPC2-070R-T1/12_1,SPC2-070R-T1/12,E_01079,1,1.19
SPC2-070R-T1/12_1,SPC2-070R-T1/12,E_01080,1,3.15
SPC2-070R-T1/12_1,SPC2-070R-T1/12,EVI_00030,1,2
SPC2-070R-T1/12_1,SPC2-070R-T1/12,EVI_00057,1,1
SPC2-070R-T1/12_1,SPC2-070R-T1/12,EVI_00073,1,1
SPC2-070R-T1/12_1,SPC2-070R-T1/12,EVI_00074,1,1
SPC2-070R-T1/12_1,SPC2-070R-T1/12,EVI_00264,1,1
SPC2-070R-T1/12_1,SPC2-070R-T1/12,EVI_00291,1,1
SPC2-070R-T1/12_1,SPC2-070R-T1/12,EVI_00364,1,1
SPC2-070R-T1/12_1,SPC2-070R-T1/12,EVI_00254,1,1
SPC2-070R-T1/12_1,SPC2-070R-T1/12,E_00095,1,1.73
SPC2-070R-T1/12_1,SPC2-070R-T1/12,E_00342,1,0.0625
SPC2-070R-T1/12_1,SPC2-070R-T1/12,E_06975,1,0.0131
SPC2-070R-T1/12_1,SPC2-070R-T1/12,E_08050,1,1.14
SPH2-7R-T1/12_1,SPH2-7R-T1/12,E_00082,1,1
SPH2-7R-T1/12_1,SPH2-7R-T1/12,E_00459,1,2.5
SPH2-7R-T1/12_1,SPH2-7R-T1/12,E_00463,1,1
SPH2-7R-T1/12_1,SPH2-7R-T1/12,E_00514,1,1
SPH2-7R-T1/12_1,SPH2-7R-T1/12,E_00605,1,1
SPH2-7R-T1/12_1,SPH2-7R-T1/12,E_00071,1,0.05
SPH2-7R-T1/12_1,SPH2-7R-T1/12,E_00434,1,2
SPH2-7R-T1/12_1,SPH2-7R-T1/12,E_00712,1,0.001644
SPH2-7R-T1/12_1,SPH2-7R-T1/12,E_00712,1,0.002342
SPH2-7R-T1/12_1,SPH2-7R-T1/12,EVI_00272,1,0.705
SPH2-7R-T1/12_1,SPH2-7R-T1/12,EVI_00273,1,1
SPH2-7R-T1/12_1,SPH2-7R-T1/12,E_00078,1,2
SPH2-7R-T1/12_1,SPH2-7R-T1/12,EVI_00102,1,2
SPH2-7R-T1/12_1,SPH2-7R-T1/12,EVI_00106,1,1
SPH2-7R-T1/12_1,SPH2-7R-T1/12,EVI_00120,1,1
SPH2-7R-T1/12_1,SPH2-7R-T1/12,EVI_00121,1,1
SPH2-7R-T1/12_1,SPH2-7R-T1/12,EVI_00122,1,1
SPH2-7R-T1/12_1,SPH2-7R-T1/12,EVI_00123,1,1
SPH2-7R-T1/12_1,SPH2-7R-T1/12,EVI_00124,1,1
SPH2-7R-T1/12_1,SPH2-7R-T1/12,EVI_00125,1,1
SPH2-7R-T1/12_1,SPH2-7R-T1/12,EVI_00126,1,1
SPH2-7R-T1/12_1,SPH2-7R-T1/12,EVI_00127,1,1
SPH2-7R-T1/12_1,SPH2-7R-T1/12,EVI_00128,1,1
SPH2-7R-T1/12_1,SPH2-7R-T1/12,E_00098,1,1
SPH2-7R-T1/12_1,SPH2-7R-T1/12,E_00099,1,4
SPH2-7R-T1/12_1,SPH2-7R-T1/12,E_00100,1,4
SPH2-7R-T1/12_1,SPH2-7R-T1/12,E_00101,1,4
SPH2-7R-T1/12_1,SPH2-7R-T1/12,E_00170,1,2
SPH2-7R-T1/12_1,SPH2-7R-T1/12,E_00186,1,4
SPH2-7R-T1/12_1,SPH2-7R-T1/12,E_00224,1,1
SPH2-7R-T1/12_1,SPH2-7R-T1/12,E_00453,1,1
SPH2-7R-T1/12_1,SPH2-7R-T1/12,E_00531,1,2
SPH2-7R-T1/12_1,SPH2-7R-T1/12,E_00561,1,1
SPH2-7R-T1/12_1,SPH2-7R-T1/12,E_00646,1,1
SPH2-7R-T1/12_1,SPH2-7R-T1/12,E_00651,1,4
SPH2-7R-T1/12_1,SPH2-7R-T1/12,E_31244,1,2
SPH2-7R-T1/12_1,SPH2-7R-T1/12,EVI_00003,1,4
SPH2-7R-T1/12_1,SPH2-7R-T1/12,EVI_00013,1,1
SPH2-7R-T1/12_1,SPH2-7R-T1/12,EVI_00015,1,1
SPH2-7R-T1/12_1,SPH2-7R-T1/12,EVI_00019,1,2
SPH2-7R-T1/12_1,SPH2-7R-T1/12,EVI_00129,1,1
SPH2-7R-T1/12_1,SPH2-7R-T1/12,EVI_00295,1,1
SPH2-7R-T1/12_1,SPH2-7R-T1/12,EVI_00298,1,4
SPH2-7R-T1/12_1,SPH2-7R-T1/12,EVI_00042,1,1
SPH2-7R-T1/12_1,SPH2-7R-T1/12,EVI_00058,1,1
SPH2-7R-T1/12_1,SPH2-7R-T1/12,EVI_00239,1,1
SPH2-7R-T1/12_1,SPH2-7R-T1/12,EVI_00426,1,1
SPH2-7R-T1/12_1,SPH2-7R-T1/12,EVI_00064,1,1
SPH2-7R-T1/12_1,SPH2-7R-T1/12,E_00540,1,1
SPH2-7R-T1/12_1,SPH2-7R-T1/12,E_00542,1,1
SPH2-7R-T1/12_1,SPH2-7R-T1/12,E_00543,1,2
SPH2-7R-T1/12_1,SPH2-7R-T1/12,E_01121,1,1.23
SPH2-7R-T1/12_1,SPH2-7R-T1/12,E_01122,1,3.28
SPH2-7R-T1/12_1,SPH2-7R-T1/12,EVI_00030,1,2
SPH2-7R-T1/12_1,SPH2-7R-T1/12,EVI_00057,1,1
SPH2-7R-T1/12_1,SPH2-7R-T1/12,EVI_00073,1,1
SPH2-7R-T1/12_1,SPH2-7R-T1/12,EVI_00074,1,1
SPH2-7R-T1/12_1,SPH2-7R-T1/12,EVI_00264,1,1
SPH2-7R-T1/12_1,SPH2-7R-T1/12,EVI_00291,1,1
SPH2-7R-T1/12_1,SPH2-7R-T1/12,EVI_00364,1,1
SPH2-7R-T1/12_1,SPH2-7R-T1/12,EVI_00254,1,1
SPH2-7R-T1/12_1,SPH2-7R-T1/12,E_00095,1,2.02
SPH2-7R-T1/12_1,SPH2-7R-T1/12,E_00342,1,0.0701
SPH2-7R-T1/12_1,SPH2-7R-T1/12,E_06975,1,0.01335
SPH2-7R-T1/12_1,SPH2-7R-T1/12,E_08050,1,0.42
SPH2-4B-T1/12_1,SPH2-4B-T1/12,E_00082,1,1
SPH2-4B-T1/12_1,SPH2-4B-T1/12,E_00459,1,2.5
SPH2-4B-T1/12_1,SPH2-4B-T1/12,E_00463,1,1
SPH2-4B-T1/12_1,SPH2-4B-T1/12,E_00605,1,1
SPH2-4B-T1/12_1,SPH2-4B-T1/12,E_31246,1,1
SPH2-4B-T1/12_1,SPH2-4B-T1/12,E_00434,1,1
SPH2-4B-T1/12_1,SPH2-4B-T1/12,E_00712,1,0.001644
SPH2-4B-T1/12_1,SPH2-4B-T1/12,E_00712,1,0.002342
SPH2-4B-T1/12_1,SPH2-4B-T1/12,EVI_00272,1,2.115
SPH2-4B-T1/12_1,SPH2-4B-T1/12,EVI_00273,1,3
SPH2-4B-T1/12_1,SPH2-4B-T1/12,E_00078,1,2.75
SPH2-4B-T1/12_1,SPH2-4B-T1/12,E_00169,1,1
SPH2-4B-T1/12_1,SPH2-4B-T1/12,E_00278,1,1
SPH2-4B-T1/12_1,SPH2-4B-T1/12,E_00376,1,1
SPH2-4B-T1/12_1,SPH2-4B-T1/12,E_00411,1,2
SPH2-4B-T1/12_1,SPH2-4B-T1/12,E_00412,1,2
SPH2-4B-T1/12_1,SPH2-4B-T1/12,E_00413,1,3
SPH2-4B-T1/12_1,SPH2-4B-T1/12,E_00442,1,2
SPH2-4B-T1/12_1,SPH2-4B-T1/12,E_00443,1,1
SPH2-4B-T1/12_1,SPH2-4B-T1/12,E_00444,1,1
SPH2-4B-T1/12_1,SPH2-4B-T1/12,E_00446,1,1
SPH2-4B-T1/12_1,SPH2-4B-T1/12,EVI_00102,1,2
SPH2-4B-T1/12_1,SPH2-4B-T1/12,EVI_00106,1,1
SPH2-4B-T1/12_1,SPH2-4B-T1/12,EVI_00120,1,1
SPH2-4B-T1/12_1,SPH2-4B-T1/12,EVI_00121,1,1
SPH2-4B-T1/12_1,SPH2-4B-T1/12,EVI_00122,1,1
SPH2-4B-T1/12_1,SPH2-4B-T1/12,EVI_00123,1,1
SPH2-4B-T1/12_1,SPH2-4B-T1/12,EVI_00124,1,1
SPH2-4B-T1/12_1,SPH2-4B-T1/12,EVI_00125,1,1
SPH2-4B-T1/12_1,SPH2-4B-T1/12,EVI_00126,1,1
SPH2-4B-T1/12_1,SPH2-4B-T1/12,EVI_00127,1,1
SPH2-4B-T1/12_1,SPH2-4B-T1/12,EVI_00128,1,1
SPH2-4B-T1/12_1,SPH2-4B-T1/12,E_00098,1,1
SPH2-4B-T1/12_1,SPH2-4B-T1/12,E_00099,1,5
SPH2-4B-T1/12_1,SPH2-4B-T1/12,E_00100,1,3
SPH2-4B-T1/12_1,SPH2-4B-T1/12,E_00101,1,3
SPH2-4B-T1/12_1,SPH2-4B-T1/12,E_00170,1,2
SPH2-4B-T1/12_1,SPH2-4B-T1/12,E_00186,1,6
SPH2-4B-T1/12_1,SPH2-4B-T1/12,E_00224,1,1
SPH2-4B-T1/12_1,SPH2-4B-T1/12,E_00453,1,1
SPH2-4B-T1/12_1,SPH2-4B-T1/12,E_00531,1,2
SPH2-4B-T1/12_1,SPH2-4B-T1/12,E_00646,1,1
SPH2-4B-T1/12_1,SPH2-4B-T1/12,E_04469,1,0.34
SPH2-4B-T1/12_1,SPH2-4B-T1/12,E_31244,1,2
SPH2-4B-T1/12_1,SPH2-4B-T1/12,EVI_00003,1,4
SPH2-4B-T1/12_1,SPH2-4B-T1/12,EVI_00013,1,1
SPH2-4B-T1/12_1,SPH2-4B-T1/12,EVI_00019,1,1
SPH2-4B-T1/12_1,SPH2-4B-T1/12,EVI_00129,1,1
SPH2-4B-T1/12_1,SPH2-4B-T1/12,EVI_00295,1,1
SPH2-4B-T1/12_1,SPH2-4B-T1/12,EVI_00298,1,4
SPH2-4B-T1/12_1,SPH2-4B-T1/12,EVI_00042,1,1
SPH2-4B-T1/12_1,SPH2-4B-T1/12,EVI_00058,1,1
SPH2-4B-T1/12_1,SPH2-4B-T1/12,EVI_00321,1,1
SPH2-4B-T1/12_1,SPH2-4B-T1/12,EVI_00426,1,1
SPH2-4B-T1/12_1,SPH2-4B-T1/12,EVI_00064,1,1
SPH2-4B-T1/12_1,SPH2-4B-T1/12,E_00188,1,1.5
SPH2-4B-T1/12_1,SPH2-4B-T1/12,E_01121,1,1
SPH2-4B-T1/12_1,SPH2-4B-T1/12,E_01122,1,3.43
SPH2-4B-T1/12_1,SPH2-4B-T1/12,EVI_00030,1,2
SPH2-4B-T1/12_1,SPH2-4B-T1/12,EVI_00057,1,1
SPH2-4B-T1/12_1,SPH2-4B-T1/12,EVI_00073,1,1
SPH2-4B-T1/12_1,SPH2-4B-T1/12,EVI_00074,1,1
SPH2-4B-T1/12_1,SPH2-4B-T1/12,EVI_00343,1,1
SPH2-4B-T1/12_1,SPH2-4B-T1/12,EVI_00264,1,1
SPH2-4B-T1/12_1,SPH2-4B-T1/12,EVI_00291,1,1
SPH2-4B-T1/12_1,SPH2-4B-T1/12,Evi_00497,1,1
SPH2-4B-T1/12_1,SPH2-4B-T1/12,E_00095,1,2.02
SPH2-4B-T1/12_1,SPH2-4B-T1/12,E_00342,1,0.0739
SPH2-4B-T1/12_1,SPH2-4B-T1/12,E_06975,1,0.011
SPH2-4B-T1/12_1,SPH2-4B-T1/12,E_08050,1,0.91
SPC2-030B-T1/12_1,SPC2-030B-T1/12,E_00082,1,1
SPC2-030B-T1/12_1,SPC2-030B-T1/12,E_00459,1,2.5
SPC2-030B-T1/12_1,SPC2-030B-T1/12,E_00463,1,1
SPC2-030B-T1/12_1,SPC2-030B-T1/12,E_31246,1,1
SPC2-030B-T1/12_1,SPC2-030B-T1/12,E_00434,1,1
SPC2-030B-T1/12_1,SPC2-030B-T1/12,E_00639,1,0.01406
SPC2-030B-T1/12_1,SPC2-030B-T1/12,E_00639,1,0.009606
SPC2-030B-T1/12_1,SPC2-030B-T1/12,EVI_00272,1,0.705
SPC2-030B-T1/12_1,SPC2-030B-T1/12,EVI_00273,1,1
SPC2-030B-T1/12_1,SPC2-030B-T1/12,E_00078,1,2.75
SPC2-030B-T1/12_1,SPC2-030B-T1/12,E_00169,1,1
SPC2-030B-T1/12_1,SPC2-030B-T1/12,E_00278,1,1
SPC2-030B-T1/12_1,SPC2-030B-T1/12,E_00376,1,1
SPC2-030B-T1/12_1,SPC2-030B-T1/12,E_00411,1,2
SPC2-030B-T1/12_1,SPC2-030B-T1/12,E_00412,1,2
SPC2-030B-T1/12_1,SPC2-030B-T1/12,E_00413,1,3
SPC2-030B-T1/12_1,SPC2-030B-T1/12,E_00442,1,2
SPC2-030B-T1/12_1,SPC2-030B-T1/12,E_00443,1,1
SPC2-030B-T1/12_1,SPC2-030B-T1/12,E_00444,1,1
SPC2-030B-T1/12_1,SPC2-030B-T1/12,E_00446,1,1
SPC2-030B-T1/12_1,SPC2-030B-T1/12,EVI_00102,1,2
SPC2-030B-T1/12_1,SPC2-030B-T1/12,EVI_00106,1,1
SPC2-030B-T1/12_1,SPC2-030B-T1/12,EVI_00120,1,1
SPC2-030B-T1/12_1,SPC2-030B-T1/12,EVI_00121,1,1
SPC2-030B-T1/12_1,SPC2-030B-T1/12,EVI_00122,1,1
SPC2-030B-T1/12_1,SPC2-030B-T1/12,EVI_00123,1,1
SPC2-030B-T1/12_1,SPC2-030B-T1/12,EVI_00124,1,1
SPC2-030B-T1/12_1,SPC2-030B-T1/12,EVI_00125,1,1
SPC2-030B-T1/12_1,SPC2-030B-T1/12,EVI_00126,1,1
SPC2-030B-T1/12_1,SPC2-030B-T1/12,EVI_00127,1,1
SPC2-030B-T1/12_1,SPC2-030B-T1/12,EVI_00128,1,1
SPC2-030B-T1/12_1,SPC2-030B-T1/12,E_00098,1,2
SPC2-030B-T1/12_1,SPC2-030B-T1/12,E_00099,1,5
SPC2-030B-T1/12_1,SPC2-030B-T1/12,E_00100,1,1
SPC2-030B-T1/12_1,SPC2-030B-T1/12,E_00101,1,4
SPC2-030B-T1/12_1,SPC2-030B-T1/12,E_00170,1,2
SPC2-030B-T1/12_1,SPC2-030B-T1/12,E_00186,1,6
SPC2-030B-T1/12_1,SPC2-030B-T1/12,E_00224,1,1
SPC2-030B-T1/12_1,SPC2-030B-T1/12,E_00453,1,1
SPC2-030B-T1/12_1,SPC2-030B-T1/12,E_00531,1,2
SPC2-030B-T1/12_1,SPC2-030B-T1/12,E_00646,1,1
SPC2-030B-T1/12_1,SPC2-030B-T1/12,E_04469,1,0.34
SPC2-030B-T1/12_1,SPC2-030B-T1/12,E_31244,1,2
SPC2-030B-T1/12_1,SPC2-030B-T1/12,EVI_00003,1,4
SPC2-030B-T1/12_1,SPC2-030B-T1/12,EVI_00013,1,1
SPC2-030B-T1/12_1,SPC2-030B-T1/12,EVI_00019,1,1
SPC2-030B-T1/12_1,SPC2-030B-T1/12,EVI_00129,1,1
SPC2-030B-T1/12_1,SPC2-030B-T1/12,EVI_00295,1,1
SPC2-030B-T1/12_1,SPC2-030B-T1/12,EVI_00298,1,4
SPC2-030B-T1/12_1,SPC2-030B-T1/12,EVI_00042,1,1
SPC2-030B-T1/12_1,SPC2-030B-T1/12,EVI_00058,1,1
SPC2-030B-T1/12_1,SPC2-030B-T1/12,EVI_00426,1,1
SPC2-030B-T1/12_1,SPC2-030B-T1/12,Evi_00498,1,1
SPC2-030B-T1/12_1,SPC2-030B-T1/12,EVI_00064,1,1
SPC2-030B-T1/12_1,SPC2-030B-T1/12,E_00188,1,2
SPC2-030B-T1/12_1,SPC2-030B-T1/12,E_00191,1,1
SPC2-030B-T1/12_1,SPC2-030B-T1/12,E_00365,1,1
SPC2-030B-T1/12_1,SPC2-030B-T1/12,E_01079,1,0.75
SPC2-030B-T1/12_1,SPC2-030B-T1/12,E_01080,1,3.26
SPC2-030B-T1/12_1,SPC2-030B-T1/12,EVI_00030,1,2
SPC2-030B-T1/12_1,SPC2-030B-T1/12,EVI_00057,1,1
SPC2-030B-T1/12_1,SPC2-030B-T1/12,EVI_00073,1,1
SPC2-030B-T1/12_1,SPC2-030B-T1/12,EVI_00074,1,1
SPC2-030B-T1/12_1,SPC2-030B-T1/12,EVI_00264,1,1
SPC2-030B-T1/12_1,SPC2-030B-T1/12,EVI_00291,1,1
SPC2-030B-T1/12_1,SPC2-030B-T1/12,EVI_00343,1,1
SPC2-030B-T1/12_1,SPC2-030B-T1/12,EVI_00377,1,1
SPC2-030B-T1/12_1,SPC2-030B-T1/12,E_00095,1,1.9
SPC2-030B-T1/12_1,SPC2-030B-T1/12,E_00342,1,0.0682
SPC2-030B-T1/12_1,SPC2-030B-T1/12,E_06975,1,0.0131
SPC2-030B-T1/12_1,SPC2-030B-T1/12,E_08050,1,0.87
SPC3-070B-T1/12_1,SPC3-070B-T1/12,E_00082,1,1
SPC3-070B-T1/12_1,SPC3-070B-T1/12,E_00459,1,5.6
SPC3-070B-T1/12_1,SPC3-070B-T1/12,E_00463,1,2
SPC3-070B-T1/12_1,SPC3-070B-T1/12,E_01204,1,1
SPC3-070B-T1/12_1,SPC3-070B-T1/12,E_00071,1,0.0625
SPC3-070B-T1/12_1,SPC3-070B-T1/12,E_00470,1,3
SPC3-070B-T1/12_1,SPC3-070B-T1/12,E_00712,1,0.001644
SPC3-070B-T1/12_1,SPC3-070B-T1/12,E_00712,1,0.002342
SPC3-070B-T1/12_1,SPC3-070B-T1/12,EVI_00272,1,2.545
SPC3-070B-T1/12_1,SPC3-070B-T1/12,EVI_00273,1,3
SPC3-070B-T1/12_1,SPC3-070B-T1/12,E_00078,1,2.75
SPC3-070B-T1/12_1,SPC3-070B-T1/12,E_00169,1,1
SPC3-070B-T1/12_1,SPC3-070B-T1/12,E_00278,1,1
SPC3-070B-T1/12_1,SPC3-070B-T1/12,E_00376,1,1
SPC3-070B-T1/12_1,SPC3-070B-T1/12,E_00411,1,2
SPC3-070B-T1/12_1,SPC3-070B-T1/12,E_00412,1,2
SPC3-070B-T1/12_1,SPC3-070B-T1/12,E_00413,1,3
SPC3-070B-T1/12_1,SPC3-070B-T1/12,E_00442,1,2
SPC3-070B-T1/12_1,SPC3-070B-T1/12,E_00443,1,1
SPC3-070B-T1/12_1,SPC3-070B-T1/12,E_00444,1,1
SPC3-070B-T1/12_1,SPC3-070B-T1/12,E_00446,1,1
SPC3-070B-T1/12_1,SPC3-070B-T1/12,EVI_00102,1,2
SPC3-070B-T1/12_1,SPC3-070B-T1/12,EVI_00106,1,1
SPC3-070B-T1/12_1,SPC3-070B-T1/12,EVI_00120,1,1
SPC3-070B-T1/12_1,SPC3-070B-T1/12,EVI_00121,1,1
SPC3-070B-T1/12_1,SPC3-070B-T1/12,EVI_00122,1,1
SPC3-070B-T1/12_1,SPC3-070B-T1/12,EVI_00123,1,1
SPC3-070B-T1/12_1,SPC3-070B-T1/12,EVI_00124,1,1
SPC3-070B-T1/12_1,SPC3-070B-T1/12,EVI_00125,1,1
SPC3-070B-T1/12_1,SPC3-070B-T1/12,EVI_00126,1,1
SPC3-070B-T1/12_1,SPC3-070B-T1/12,EVI_00127,1,1
SPC3-070B-T1/12_1,SPC3-070B-T1/12,EVI_00128,1,1
SPC3-070B-T1/12_1,SPC3-070B-T1/12,E_00155,1,0.5
SPC3-070B-T1/12_1,SPC3-070B-T1/12,E_00155,1,0.21
SPC3-070B-T1/12_1,SPC3-070B-T1/12,E_00211,1,0.708
SPC3-070B-T1/12_1,SPC3-070B-T1/12,E_00212,1,6
SPC3-070B-T1/12_1,SPC3-070B-T1/12,E_00213,1,5
SPC3-070B-T1/12_1,SPC3-070B-T1/12,E_00215,1,5
SPC3-070B-T1/12_1,SPC3-070B-T1/12,E_00218,1,2
SPC3-070B-T1/12_1,SPC3-070B-T1/12,E_00224,1,1
SPC3-070B-T1/12_1,SPC3-070B-T1/12,E_00546,1,4
SPC3-070B-T1/12_1,SPC3-070B-T1/12,E_00646,1,1
SPC3-070B-T1/12_1,SPC3-070B-T1/12,E_00650,1,1
SPC3-070B-T1/12_1,SPC3-070B-T1/12,E_00966,1,1
SPC3-070B-T1/12_1,SPC3-070B-T1/12,E_31242,1,6
SPC3-070B-T1/12_1,SPC3-070B-T1/12,EVI_00013,1,1
SPC3-070B-T1/12_1,SPC3-070B-T1/12,EVI_00015,1,1
SPC3-070B-T1/12_1,SPC3-070B-T1/12,EVI_00019,1,2
SPC3-070B-T1/12_1,SPC3-070B-T1/12,EVI_00129,1,1
SPC3-070B-T1/12_1,SPC3-070B-T1/12,EVI_00295,1,1
SPC3-070B-T1/12_1,SPC3-070B-T1/12,EVI_00042,1,1
SPC3-070B-T1/12_1,SPC3-070B-T1/12,EVI_00058,1,1
SPC3-070B-T1/12_1,SPC3-070B-T1/12,EVI_00059,1,1
SPC3-070B-T1/12_1,SPC3-070B-T1/12,EVI_00130,1,1
SPC3-070B-T1/12_1,SPC3-070B-T1/12,EVI_00439,1,1
SPC3-070B-T1/12_1,SPC3-070B-T1/12,EVI_00281,1,1
SPC3-070B-T1/12_1,SPC3-070B-T1/12,E_00188,1,2.4
SPC3-070B-T1/12_1,SPC3-070B-T1/12,E_00191,1,1
SPC3-070B-T1/12_1,SPC3-070B-T1/12,E_00349,1,3.61
SPC3-070B-T1/12_1,SPC3-070B-T1/12,E_00365,1,1
SPC3-070B-T1/12_1,SPC3-070B-T1/12,E_01079,1,1.1
SPC3-070B-T1/12_1,SPC3-070B-T1/12,EVI_00057,1,1
SPC3-070B-T1/12_1,SPC3-070B-T1/12,EVI_00073,1,1
SPC3-070B-T1/12_1,SPC3-070B-T1/12,EVI_00074,1,1
SPC3-070B-T1/12_1,SPC3-070B-T1/12,EVI_00343,1,1
SPC3-070B-T1/12_1,SPC3-070B-T1/12,EVI_00160,1,2
SPC3-070B-T1/12_1,SPC3-070B-T1/12,EVI_00264,1,1
SPC3-070B-T1/12_1,SPC3-070B-T1/12,EVI_00368,1,1
SPC3-070B-T1/12_1,SPC3-070B-T1/12,EVI_00301,1,1
SPC3-070B-T1/12_1,SPC3-070B-T1/12,E_00206,1,1.91
SPC3-070B-T1/12_1,SPC3-070B-T1/12,E_00342,1,0.0936
SPC3-070B-T1/12_1,SPC3-070B-T1/12,E_06975,1,0.0176
SPC3-070B-T1/12_1,SPC3-070B-T1/12,E_08050,1,1
CHHC-W7R-1A-4R1-T5/PX (K603)_1,CHHC-W7R-1A-4R1-T5/PX (K603),E_00379,1,0.6
CHHC-W7R-1A-4R1-T5/PX (K603)_1,CHHC-W7R-1A-4R1-T5/PX (K603),E_00459,1,5
CHHC-W7R-1A-4R1-T5/PX (K603)_1,CHHC-W7R-1A-4R1-T5/PX (K603),E_00463,1,1
CHHC-W7R-1A-4R1-T5/PX (K603)_1,CHHC-W7R-1A-4R1-T5/PX (K603),E_00605,1,1
CHHC-W7R-1A-4R1-T5/PX (K603)_1,CHHC-W7R-1A-4R1-T5/PX (K603),E_00609,1,1
CHHC-W7R-1A-4R1-T5/PX (K603)_1,CHHC-W7R-1A-4R1-T5/PX (K603),E_01205,1,1
CHHC-W7R-1A-4R1-T5/PX (K603)_1,CHHC-W7R-1A-4R1-T5/PX (K603),E_00753,1,1
CHHC-W7R-1A-4R1-T5/PX (K603)_1,CHHC-W7R-1A-4R1-T5/PX (K603),E_00178,1,1
CHHC-W7R-1A-4R1-T5/PX (K603)_1,CHHC-W7R-1A-4R1-T5/PX (K603),E_00266,1,8.1
CHHC-W7R-1A-4R1-T5/PX (K603)_1,CHHC-W7R-1A-4R1-T5/PX (K603),Maux_32332,1,0.15
CHHC-W7R-1A-4R1-T5/PX (K603)_1,CHHC-W7R-1A-4R1-T5/PX (K603),E_00078,1,5.6
CHHC-W7R-1A-4R1-T5/PX (K603)_1,CHHC-W7R-1A-4R1-T5/PX (K603),E_00080,1,0.05
CHHC-W7R-1A-4R1-T5/PX (K603)_1,CHHC-W7R-1A-4R1-T5/PX (K603),E_00169,1,4.2
CHHC-W7R-1A-4R1-T5/PX (K603)_1,CHHC-W7R-1A-4R1-T5/PX (K603),E_00187,1,0.4
CHHC-W7R-1A-4R1-T5/PX (K603)_1,CHHC-W7R-1A-4R1-T5/PX (K603),E_00380,1,3
CHHC-W7R-1A-4R1-T5/PX (K603)_1,CHHC-W7R-1A-4R1-T5/PX (K603),E_00381,1,3
CHHC-W7R-1A-4R1-T5/PX (K603)_1,CHHC-W7R-1A-4R1-T5/PX (K603),E_00658,1,1
CHHC-W7R-1A-4R1-T5/PX (K603)_1,CHHC-W7R-1A-4R1-T5/PX (K603),E_00659,1,1
CHHC-W7R-1A-4R1-T5/PX (K603)_1,CHHC-W7R-1A-4R1-T5/PX (K603),E_00660,1,1
CHHC-W7R-1A-4R1-T5/PX (K603)_1,CHHC-W7R-1A-4R1-T5/PX (K603),E_00661,1,1
CHHC-W7R-1A-4R1-T5/PX (K603)_1,CHHC-W7R-1A-4R1-T5/PX (K603),E_00662,1,1
CHHC-W7R-1A-4R1-T5/PX (K603)_1,CHHC-W7R-1A-4R1-T5/PX (K603),E_00663,1,1
CHHC-W7R-1A-4R1-T5/PX (K603)_1,CHHC-W7R-1A-4R1-T5/PX (K603),E_00664,1,1
CHHC-W7R-1A-4R1-T5/PX (K603)_1,CHHC-W7R-1A-4R1-T5/PX (K603),E_00665,1,1
CHHC-W7R-1A-4R1-T5/PX (K603)_1,CHHC-W7R-1A-4R1-T5/PX (K603),E_00667,1,1
CHHC-W7R-1A-4R1-T5/PX (K603)_1,CHHC-W7R-1A-4R1-T5/PX (K603),E_00686,1,1
CHHC-W7R-1A-4R1-T5/PX (K603)_1,CHHC-W7R-1A-4R1-T5/PX (K603),EVI_00102,1,6
CHHC-W7R-1A-4R1-T5/PX (K603)_1,CHHC-W7R-1A-4R1-T5/PX (K603),EVI_00106,1,1
CHHC-W7R-1A-4R1-T5/PX (K603)_1,CHHC-W7R-1A-4R1-T5/PX (K603),EVI_00116,1,1
CHHC-W7R-1A-4R1-T5/PX (K603)_1,CHHC-W7R-1A-4R1-T5/PX (K603),EVI_00120,1,1
CHHC-W7R-1A-4R1-T5/PX (K603)_1,CHHC-W7R-1A-4R1-T5/PX (K603),EVI_00121,1,1
CHHC-W7R-1A-4R1-T5/PX (K603)_1,CHHC-W7R-1A-4R1-T5/PX (K603),EVI_00122,1,1
CHHC-W7R-1A-4R1-T5/PX (K603)_1,CHHC-W7R-1A-4R1-T5/PX (K603),EVI_00123,1,1
CHHC-W7R-1A-4R1-T5/PX (K603)_1,CHHC-W7R-1A-4R1-T5/PX (K603),EVI_00124,1,1
CHHC-W7R-1A-4R1-T5/PX (K603)_1,CHHC-W7R-1A-4R1-T5/PX (K603),EVI_00125,1,1
